,pitchIndex,actionIndex,runnerIndex,runners,playEvents,credits,flags,homeTeamWinProbability,awayTeamWinProbability,homeTeamWinProbabilityAdded,playEndTime,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,result.isOut,about.atBatIndex,about.halfInning,about.isTopInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls,count.strikes,count.outs,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.batterHotColdZones,matchup.pitcherHotColdZones,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,leverageIndex,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,trajectory,hardness,location,coordinates.coordX,coordinates.coordY,reviewDetails.isOverturned,reviewDetails.inProgress,reviewDetails.reviewType,reviewDetails.challengeTeamId
129,"0,1,2,3,4",,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",,77.8,22.200000000000003,3,2024-10-12T23:09:22.357Z,51,atBat,Base por Bolas,walk,Wilfredo Tovar recibe base por bolas.   Yonathan Daza a 2da.,0,3,4,false,51,bottom,false,6,2024-10-12T23:06:50.577Z,2024-10-12T23:09:22.357Z,true,false,false,false,0,4,1,1,541600,Wilfredo Tovar,/api/v1/people/541600,R,Right,666661,Juan Morillo,/api/v1/people/666661,R,Right,,,vs_RHP,vs_RHB,RISP,1.09,541600,Wilfredo Tovar,/api/v1/people/541600,602074,Yonathan Daza,/api/v1/people/602074,,,,,,,,,,,,
130,"0,1,2,3,4",,"0,1,2","[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,95.19999999999999,4.800000000000011,17.39999999999999,2024-10-12T23:12:20.785Z,52,atBat,Jonrón,home_run,Danny Ortiz batea jonrón (1) con elevado entre los jardines izquierdo y central.    Yonathan Daza anota  Wilfredo Tovar anota.,3,3,7,false,52,bottom,false,6,2024-10-12T23:09:29.837Z,2024-10-12T23:12:20.785Z,true,true,false,false,38,3,1,1,543611,Danny Ortiz,/api/v1/people/543611,L,Left,666661,Juan Morillo,/api/v1/people/666661,R,Right,,,vs_RHP,vs_LHB,Empty,1.74,,,,,,,,,,fly_ball,medium,89,196.66,58.46,,,,
131,"2,3,4",1,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,95.6,4.400000000000006,0.4000000000000057,2024-10-12T23:15:13.158Z,53,atBat,Sencillo,single,Lenyn Sosa pega sencillo con línea a jardinero izquierdo Gabriel Martinez.,0,3,7,false,53,bottom,false,6,2024-10-12T23:14:23.512Z,2024-10-12T23:15:13.158Z,true,false,false,false,33,2,0,1,672820,Lenyn Sosa,/api/v1/people/672820,R,Right,454974,Rafael Cova,/api/v1/people/454974,R,Right,,,vs_RHP,vs_RHB,Men_On,0.13,672820,Lenyn Sosa,/api/v1/people/672820,,,,,,,line_drive,medium,7,82.89,104.44,,,,
132,"0,1",,"0,1,2","[object Object],[object Object],[object Object]","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,95.39999999999999,4.6000000000000085,-0.20000000000000284,2024-10-12T23:18:39.335Z,54,atBat,Doble,double,"José Rondón pega doble (1) con elevado a jardinero izquierdo Gabriel Martinez.  Lenyn Sosa out en home con el tiro, jardinero izquierdo Gabriel Martinez a campo corto Eduardo Torrealba a tercera base Miguel Villarroel.",0,3,7,true,54,bottom,false,6,2024-10-12T23:15:15.637Z,2024-10-12T23:18:39.335Z,true,false,false,true,34,1,0,2,602922,José Rondón,/api/v1/people/602922,R,Right,454974,Rafael Cova,/api/v1/people/454974,R,Right,,,vs_RHP,vs_RHB,RISP,0.22,,,,602922,José Rondón,/api/v1/people/602922,,,,fly_ball,medium,7,79.87,74.79,,,,
133,"0,1,2,3,4",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,94.69999999999999,5.300000000000011,-0.7000000000000028,2024-10-12T23:19:08.524Z,55,atBat,Roletazo de Out,field_out,"Aldrem Corredor batea rodado de out, segunda base Nerwilian Cedeño a primera base Luis Castro.",0,3,7,true,55,bottom,false,6,2024-10-12T23:18:40.955Z,2024-10-12T23:19:08.524Z,true,false,false,true,0,2,2,3,625506,Aldrem Corredor,/api/v1/people/625506,L,Left,454974,Rafael Cova,/api/v1/people/454974,R,Right,,,vs_RHP,vs_LHB,Empty,0.24,,,,,,,,,,ground_ball,medium,4,151.27,158.91,,,,
134,"1,2,3",0,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,96.1,3.9000000000000057,1.4000000000000057,2024-10-12T23:21:58.026Z,56,atBat,Elevado de Out,field_out,Gabriel Martinez batea elevado de out a jardinero derecho Yonathan Daza.,0,3,7,true,56,top,true,7,2024-10-12T23:21:05.710Z,2024-10-12T23:21:58.026Z,true,false,false,true,0,0,2,1,683447,Gabriel Martinez,/api/v1/people/683447,R,Right,600965,Ricardo Rodríguez,/api/v1/people/600965,R,Right,,,vs_RHP,vs_RHB,Empty,0.59,,,,,,,,,,fly_ball,medium,9,170.64,112.31,,,,
135,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,97,3,0.9000000000000057,2024-10-12T23:23:19.023Z,57,atBat,Ponche,strikeout,Nerwilian Cedeño se poncha tirándole.,0,3,7,true,57,top,true,7,2024-10-12T23:21:59.499Z,2024-10-12T23:23:19.023Z,true,false,false,true,14,1,3,2,683481,Nerwilian Cedeño,/api/v1/people/683481,L,Left,600965,Ricardo Rodríguez,/api/v1/people/600965,R,Right,,,vs_RHP,vs_LHB,Empty,0.35,,,,,,,,,,,,,,,,,,
136,0,,0,[object Object],[object Object],"[object Object],[object Object],[object Object],[object Object]",,97.39999999999999,2.6000000000000085,0.3999999999999915,2024-10-12T23:23:51.856Z,58,atBat,Línea de Out,field_out,Miguel Villarroel batea línea de out a jardinero derecho Yonathan Daza.,0,3,7,true,58,top,true,7,2024-10-12T23:23:20.230Z,2024-10-12T23:23:51.856Z,true,false,false,true,0,0,0,3,692446,Miguel Villarroel,/api/v1/people/692446,R,Right,600965,Ricardo Rodríguez,/api/v1/people/600965,R,Right,,,vs_RHP,vs_RHB,Empty,0.17,,,,,,,,,,line_drive,medium,9,171.85,113.52,,,,
137,"1,2,3",0,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,97.1,2.9000000000000057,-0.29999999999999716,2024-10-12T23:34:29.081Z,59,atBat,Elevado de Out,field_out,Eliezer Alfonzo batea elevado de out a jardinero derecho Angel Reyes.,0,3,7,true,59,bottom,false,7,2024-10-12T23:33:41.645Z,2024-10-12T23:34:29.081Z,true,false,false,true,0,1,1,1,672613,Eliezer Alfonzo,/api/v1/people/672613,L,Left,621592,Eduardo Jiménez,/api/v1/people/621592,R,Right,,,vs_RHP,vs_LHB,Empty,0.11,,,,,,,,,,fly_ball,medium,9,180.32,96.58,,,,
138,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,96.89999999999999,3.1000000000000085,-0.20000000000000284,2024-10-12T23:35:34.035Z,60,atBat,Línea de Out,field_out,Harold Castro batea línea de out a jardinero central Símon Muzziotti.,0,3,7,true,60,bottom,false,7,2024-10-12T23:34:31.072Z,2024-10-12T23:35:34.035Z,true,false,false,true,0,1,0,2,605612,Harold Castro,/api/v1/people/605612,L,Left,621592,Eduardo Jiménez,/api/v1/people/621592,R,Right,,,vs_RHP,vs_LHB,Empty,0.08,,,,,,,,,,line_drive,medium,8,131.91,81.45,,,,
139,"0,1,2,3,4,5",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,96.8,3.200000000000003,-0.09999999999999432,2024-10-12T23:37:15.492Z,61,atBat,Ponche,strikeout,Yonathan Daza se poncha tirándole.,0,3,7,true,61,bottom,false,7,2024-10-12T23:35:35.367Z,2024-10-12T23:37:15.492Z,true,false,false,true,14,2,3,3,602074,Yonathan Daza,/api/v1/people/602074,R,Right,621592,Eduardo Jiménez,/api/v1/people/621592,R,Right,,,vs_RHP,vs_RHB,Empty,0.06,,,,,,,,,,,,,,,,,,
140,"1,2,3,4",0,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,93.5,6.5,-3.299999999999997,2024-10-12T23:41:08.844Z,62,atBat,Jonrón,home_run,Símon Muzziotti batea jonrón (1) con elevado entre los jardines derecho y central.,1,4,7,false,62,top,true,8,2024-10-12T23:40:06.241Z,2024-10-12T23:41:08.844Z,true,true,false,false,38,2,1,0,665922,Símon Muzziotti,/api/v1/people/665922,L,Left,663778,Sam Bordner,/api/v1/people/663778,R,Right,,,vs_RHP,vs_LHB,Empty,0.49,,,,,,,,,,fly_ball,medium,89,191.21,69.95,,,,
141,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,89.4,10.599999999999994,-4.099999999999994,2024-10-12T23:42:32.733Z,63,atBat,Sencillo,single,Eduardo Torrealba pega sencillo con línea a jardinero derecho Yonathan Daza.,0,4,7,false,63,top,true,8,2024-10-12T23:41:09.939Z,2024-10-12T23:42:32.733Z,true,false,false,false,33,1,1,0,665908,Eduardo Torrealba,/api/v1/people/665908,R,Right,663778,Sam Bordner,/api/v1/people/663778,R,Right,,,vs_RHP,vs_RHB,Men_On,0.88,665908,Eduardo Torrealba,/api/v1/people/665908,,,,,,,line_drive,medium,9,198.47,126.83,,,,
142,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,93.10000000000001,6.8999999999999915,3.700000000000003,2024-10-12T23:43:54.414Z,64,atBat,Elevado de Out,field_out,Angel Reyes batea elevado de out a jardinero izquierdo Danny Ortiz.,0,4,7,true,64,top,true,8,2024-10-12T23:42:36.535Z,2024-10-12T23:43:54.414Z,true,false,false,true,0,0,1,1,622580,Angel Reyes,/api/v1/people/622580,R,Right,663778,Sam Bordner,/api/v1/people/663778,R,Right,,,vs_RHP,vs_RHB,Men_On,1.66,665908,Eduardo Torrealba,/api/v1/people/665908,,,,,,,fly_ball,medium,7,67.16,87.5,,,,
143,"0,1,2,3,4",,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",97.5,2.5,4.3999999999999915,2024-10-12T23:47:32.930Z,65,atBat,Roletazo de Doble Play,grounded_into_double_play,"Andrick Nava batea rodado batea para doble matanza, tercera base Wilfredo Tovar a campo corto Lenyn Sosa a primera base Aldrem Corredor.   Eduardo Torrealba out en 2da.    Andrick Nava out en 1ra.",0,4,7,true,65,top,true,8,2024-10-12T23:43:55.719Z,2024-10-12T23:47:32.930Z,true,false,false,true,24,3,1,3,682774,Andrick Nava,/api/v1/people/682774,L,Left,663778,Sam Bordner,/api/v1/people/663778,R,Right,,,vs_RHP,vs_LHB,Empty,1.14,,,,,,,,,,ground_ball,medium,5,108.31,164.96,,,,
144,"1,2,3,4",0,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,98.3,1.7000000000000028,0.7999999999999972,2024-10-12T23:52:26.207Z,66,atBat,Error de Fildeo,field_error,Carlos Tocci se embasa por error en tiro de tercera base Miguel Villarroel.   Carlos Tocci a 2da.,0,4,7,false,66,bottom,false,8,2024-10-12T23:49:46.330Z,2024-10-12T23:52:26.207Z,true,false,false,false,0,1,2,0,624636,Carlos Tocci,/api/v1/people/624636,R,Right,624000,Francisco Carrillo,/api/v1/people/624000,R,Right,,,vs_RHP,vs_RHB,RISP,0.11,,,,624636,Carlos Tocci,/api/v1/people/624636,,,,ground_ball,medium,5,112.55,163.75,,,,
